Site ID,Site,ASPRO,Country,Region,Latitude,Longitude,Context,Notes,Citations,Chemical Characterization,Laboratory,Analytical Methods,Obsidian analyzed,Agicol,Gollu Dag East,Gollu Dag West,Nenezi Dag,Hasan Dag,Erciyes Dag,Erzincan,Erzerum,Pasinler,Sarikamis,Kars-Kagisman,Ikizdere,Bingol B,Nemrut Dag / Bingol A,Meydan Dag,Tendurek Dag,Suphan Dag,Mus,Kechut,Aragats / Arteni,Gegham,Vardenis / Khorapor,Sjunik,Baksan,Gutanasar,Kojun Dag / Chikiani,Hatis,West Anatolia,Demenegaki,Sta Nychia,Giali,3d high in rubidium,1e-f,Unknown
7_14,Tell Aray 1,7,Syria,Northern Levant,35.9,36.5,"El-Rouj 2d, 3","The five samples associated with unknown sources are broken down as: 4xC2, 1xD. ","Maeda, O. 2003","Maeda, O. 2003",,ED-XRF; ICP-AES,26,0,2,0,0,0,0,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
7_15,Tell Umm Qseir,7,Syria,Jezireh,36.41666667,41,Halaf,"The one unknown source was listed by Maeda 2003 as geochemical group ""B"". 37 other artefacts were analyzed by Mochizuki, but I could not find these results. ","Hole, F. and Johnson, G.A. 1987; Maeda, O. 2003","Maeda, O. 2003",,ED-XRF,8,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7_16,Tilki Tepe,7,Turkey,Eastern Anatolia,38.45,43.333333,"niv. III (tranchée de Belck continué par Reilly jusqu'au sol vierge, de -6m -8 m): Halaf",The unknown sample supposedly has a similar chemical composition as 1g. ,"Renfrew, C. et al 1966; Renfrew, C. and Dixon, J. 1976; Pfeiffer, R.H. 1940; Wright, G.A. 1969; Ozdogan, M. 1977:39","Renfrew, C. et al 1966; Renfrew, C. and Dixon, J. 1976; Wright, G.A. 1969",,OES,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
7_17,Yarim II,7,Iraq,Jezireh,36.35,42.35,VIII-I: Middle ou Late Halaf; Halaf récent,,"Bader, N.O. 1994; Merpert, N. and Munchaev, R. 1987; Francaviglia, V. 1994","Bader, N.O. 1994; Chataigner 1998:283",,XRF; NAA,42,0,0,0,0,0,0,0,0,0,0,0,0,1,29,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
8_1,Abd el-Aziz,8,Syria,Northern Levant,35.883333,36.5,El Rouj 4,The unknown sample corresponds with Maeda's group C2. ,"Maeda, O. 2003","Maeda, O. 2003",,ED-XRF; ICP-AES,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8_2,Arpachiyah,8,Iraq,Jezireh,36.366667,43.2,Chalcolithic; Mallowan et Rose: TT4-1 et cimetière: Late Ubaid,,"Renfrew, C. and Dixon, J. 1976; Renfrew, C. et al 1966; Healey, E. 2007; Forster, N. and Grave, P. 2012; Carter, T. pers comm.","Renfrew, C. and Dixon, J. 1976; Renfrew, C. et al 1966; Forster, N. and Grave, P. 2012; Carter, T. pers comm.; Cann, J.R. and Renfrew, C. 1964",McMaster University,pXRF; OES,10,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8_3,Banahilk,8,Iraq,Northern Zagros,36.666667,44.533333,"Halafian, dating to around 5100-5000 BC according to Wright 1969:23",,"Braidwood, R.J. and Howe, B. 1960; Watson, P.J. 1983; Wright, G.A. 1969; Healey, E. 2007","Wright, G.A. and Gordus, A.A. 1969",,OES,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8_4,Hazorea,8,Israel,Southern Levant,32.65,35.1,,The unknown cluster is the same as that from Tell Abdul Hosein. ,"Perrot, J. 1967","Wright, G.A. and Gordus, A.A.; Wright, G.A. 1969",,OES,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8_5,Munhata,8,Israel,Southern Levant,32.616667,35.533333,"Layer 2A, Wadi Rabah Phase, early 5th millennium B.C. No obsidian from Layer 2B (Yarmoukian) has been sourced.",,"Benedict, P. et al 1980; Renfrew, C. et al 1966; Wright, G.A. and Gordus, A.A. 1969","Wright, G.A., 1969; Wright, G.A. and Gordus, A.A. 1969",,OES,12,0,5,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8_6,Sabz,8,Iran,Southern Zagros,32.416667,47.25,Sabz Phase,,"Renfrew, C. 1977; Hole, F. 1977; Renfrew, C. 1976","Renfrew, C. and Dixon, J. 1976",,OES,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8_7,Tell Kosak Shamali,8,Syria,Middle Euphrate,35.92,38.51,Early Northern Ubaid - levels 17-10 (Sector A),,"Nishiaki, Y. and Matsutani, T. 2003; Bellot-Gurlet, L. et al 2003","Bellot-Gurlet, L. et al 2003",Grenoble,REE; ICP-MS; ICP-AES,4,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8_8,Tell Kurdu,8,Turkey,Northern Levant,36.35,36.51666667,Amuq C/Halaf; Amuq D/Transitional Halaf-Ubaid; Halaf final,,"Bressy, C. et al 2005; Delerue, S. 2007","Bressy, C. et al 2005; Delerue, S. 2007",Grenoble,ICP-MS; ICP-AES,21,0,5,0,0,0,0,0,0,0,4,0,0,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9_1,Cark-in,9,Turkey,Central Anatolia,36.95,30.65,Late Chalcolithic,"The single analyzed specimen from this site was attributed to group 1e-f by Renfrew, but Chataigner 1998 suggests it may possibly have derived from Nenezi Dag. ","Kokten, K. 1963; Renfrew, C. et al 1966","Renfrew, C. et al 1966",,OES,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9_2,Dalma,9,Iran,Northern Zagros,36.966667,45.4,niv. 5-4; Dalma Phase,,"Young, T.C. 1962; Hamlin, C. 1975; Renfrew, C. and Dixon, J. 1976; Chataigner, C. et al 2010","Renfrew, C. and Dixon, J. 1976",,OES,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9_3,Degirmentepe,9,Turkey,High Valleys,38.466667,38.483333,Late Chalcolithic/Uruk,"13 specimens were analyzed, but no provenance was actually given by Tessadri 1987. The chemical characterization of 12 of these specimens was interpreted by Chataigner 1998:308. ","Balkan-Atli, N. 1995; Ozdogan, M. 1977:46; Yegingil, Z. 1983; Duru, R. 1979; Yegingil, Z. and Lunel, T. 1989","Tessandri, 1987; Yegingil and Lunel 1989; Yegingil, Z. 1983; Chataigner, C. 1998:308",Innsbruck,FT,13,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9_4,Ghosha Tepe,9,Iran,Northern Zagros,38.564722,47.918611,Chalcolithic,3x Arteni (Aragats); 6x Sahand Mountain (Gegham S.); 1x Damlik (Gegham N.),"Hejabari Noubari, 2004; Ghorabi, S. et al 2010; Cherry, J.F. et al 2010","Ghorabi, S. et al 2010",,XRF; NAA,141,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,3,7,0,115,0,0,0,0,0,0,0,0,0,0,2
9_5,Kultepe,9,Iran,Northern Zagros,38.8,46.14,Chalcolithic,"Obsidian from the Bronze Age and Iron Age were also analyzed, but are not included here. ","Nadooshan, F.K. et al 2013","Nadooshan, F.K. et al 2013",University of Missouri Research Reactor (MURR),XRF,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,1
9_6,Oueili,9,Iraq,Mesopotamian plain,31.285833,45.853611,"fouille 1981, 1983: Obeid 3; niv. I-VI: Obeid 4",,"Coqueugniot, E. 1996; Inizan, M.L. and Tixier, J. 1983; Gratuze, B. et al 1993","Gratuze, B. et al 1993",,PIGE,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
9_7,Ras Shamra,9,Syria,Northern Levant,35.6,35.633333,"période 8 (début): niv. IV A: ""Chalcolithique Moyen II de Ras Shamra"" = Amuq D; période 8 (fin): niv. III C: ""Chalcolithique récent I de Ras Shamra"" = Amuq E (d'aprés Contenson 1982); niv. III B: ""Chalcolithique récent II de Ras Shamra"" = Amuq E (Contenson 1970) = Amuq First Mixed Range (Contenson 1982) = Obeid récent",,"Renfrew, C. et al 1966","Renfrew, C. et al 1966",,OES,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9_8,Sabz,9,Iran,Southern Zagros,32.416667,47.25,Bayat Phase + Mehmeh Phase,,"Renfrew, C. 1977; Hole, F. 1977; Renfrew, C. 1976; Keene, A.S. 1981","Renfrew, C. and Dixon, J. 1976",,OES,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9_9,Seh Gabi,9,Iran,Southern Zagros,34.583333,48.866667,"Dalma Phase, Seh Gabi Phase","For the Gutanasar sample, the natural specimen that the artefact's analysis was  compared against was from previously published data, and the zinc levels are slightly off. ","Young and Levine, 1974; Carter, T. (pers. comm.)","Carter, T. (pers. comm.)",McMaster University,ED-XRF,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4
9_10,Shatanabad Tepe,9,Iraq,Northern Zagros,36.08,44.03,Dalma phase,,"Chataigner, C. et al 2010; Renfrew, C. and Dixon, J. 1976","Renfrew, C. and Dixon, J. 1976",,OES,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9_11,Tabia,9,Iran,Northern Zagros,38.9,46.8,Dalma Phase,Renfrew suggests that the odd specimen attributed to group 1 is a fluke. ,"Renfrew, C. and Dixon, J. 1976; Chataigner, C. et al 2010","Renfrew, C. and Dixon, J. 1976",,OES,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9_12,Tell Kosak Shamali,9,Syria,Middle Euphrate,35.92,38.51,Late Northern Ubaid - levels 9-4 (Sector A) + Sector B,,"Nishiaki, Y. and Matsutani, T. 2003; Bellot-Gurlet, L. et al 2003","Bellot-Gurlet, L. et al 2003",Grenoble,REE; ICP-MS; ICP-AES,5,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9_13,Tell Kurdu,9,Turkey,Northern Levant,36.35,36.51666667,Amuq E/Ubaid,,"Bressy, C. et al 2005","Bressy, C. et al 2005",Grenoble,ICP-MS; ICP-AES,6,0,2,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9_14,Tepe Gawra,9,Iraq,Jezireh,36.51666667,43.23333333,niv. XVI-XV: Ubaid; niv. XIV-XII: Late Northern Ubaid = Ubaid 4,,"Inizan, M.L. 1987; Tobler, A.J. 1950; Speiser, E.A. 1935","Renfrew, C. et al 1968",,OES,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9_15,Thalathat,9,Iraq,Jezireh,36.383333,42.6,niv. XIV: Northern Ubaid = Ubaid 3; niveau séparé des niveaux inférieurs et supérieurs par des hiatus l'érosion; niv. XIII-XII A-B: Late Northern Ubaid = Ubaid 4,"Wright 1969's table 5 says [3x3a, 1x4c] but Wright and Gordus 1969's illustration 3 seemingly indicates that all four samples are 3a. ","Nishiaki, Y. 1995; Fukai, S. and Matsutani, T. 1981","Wright, G.A. 1969; Wright, G.A. and Gordus, A.A. 1969",,OES,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9_16,Ubaid,9,Iraq,Mesopotamian plain,30.96666667,46.08333333,,,"Wright, G.A. 1969; Carter, T. (pers. comm.)","Wright, G.A. 1969; Carter, T. (pers. comm.)",,OES; ED-XRF,20,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
9_17,Yanik Tepe,9,Iran,Northern Zagros,37.95,45.983333,Chalcolithic,The 2 samples presented here as Ghegham South are actually simply listed as Gheghem by Carter et al 2014,"Burney, C. 1964; Burney, C. 1962; Burney, C. 1961; Renfrew, C. et al 1976; Chataigner, C. et al 2010; Wright, G.A. 1969","Renfrew, C. et al 1966; Carter et al 2014 (presentation)",,OES; ED-XRF,25,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,17,0,0,0,0,0,0,0,0,0,0,0
10_1,Agios Epiktitos Vrisy,10,Cyprus,Cyprus,35.3217,33.3883,,,"Peltenburg, E.J. 1979","Peltenburg, E.J. 1979",University of Michigan,NAA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10_2,Aphrodisias,10,Turkey,Western Anatolia,37.7083,28.7236,Late Chalcolithic 1 - 4360-3395 BC,"The unknown sample has high concentrations of Arsenic, Cesium, Barium and Scandium. ","Blackman, M.J. 1986; Joukowski, M.S. 1986","Blackman, M.J. 1986",Smithsonian,INAA,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1
10_3,Arslantepe,10,Turkey,High Valleys,38.382023,38.36119,Similar to Amuq F,,"Fornaseri, M. et al 1975","Fornaseri, M. et al 1975",Rome,XRF,31,0,2,0,0,0,0,0,0,0,0,0,0,0,6,16,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10_4,Brak,10,Syria,Jezireh,36.65,41.066667,Late Chalcolithic 2,,"Forster, S. and Grave, P. 2012; Khalidi, L. et al 2009","Forster, S. and Grave, P. 2012; Khalidi, L. et al 2009",,pXRF; XRF; LA-ICP-MS,12,0,0,0,0,0,0,0,0,0,0,0,0,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10_5,Byblos,10,Lebanon,Northern Levant,34.116667,35.65,Levées XXXIX-XXXVIII: Enéolithique Ancien de Byblos.,,"Renfrew, C. et al 1966; Cauvin, J. 1962; Renfrew, C. and Dixon, J. 1976","Renfrew, C. et al 1966",,OES,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10_6,Gilat,10,Israel,Southern Levant,31.3263,34.6487,"Chalcolithic, strata III-II, 4500 - 3500 B.C.E.",,"Yellin, J. et al 1996","Yellin, J. et al 1996",Hebrew University Archaoemetry Laboratory (Jerusalem),NAA,8,2,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10_7,Hamoukar,10,Syria,Jezireh,36.8142,41.9568,Late Chalcolithic 2,One of the artefacts analyzed by Hall and Shackley is unknown but has similar composition to Zarnaki (Meydan Dag) source. Two of the aretafacts analyzed by Khalidi et al are unknown,"Hall, M.E. and Shackley, S. 1994; Khalidi, L. et al 2009","Hall, M.E. and Shackley, S. 1994; Khalidi, L. et al 2009",,EDXRF; NAA; LA-ICP-MS,42,0,0,0,0,0,0,0,0,0,0,0,0,2,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
10_8,Hassek Huyuk,10,Syria,Middle Euphrate,37.68333333,39.15,Chalcolithic,"Cauvin et al 1991 suggests that the two unknown specimens belong to Agicol or Bingol source groups, but is uncertain of this assessment. ","Cauvin, M.C. et al 1991","Cauvin, M.C. et al 1991",,ICP,10,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
10_9,Mersin,10,Turkey,Central Anatolia,36.833333,34.566667,niv. XVI : Chalcolithic.; niv. XV-XIV: Late Chalcolithic.,,"Garstang, J. 1953; Renfrew, C. et al 1966; Brice, W.C. 1953; Wright, G.A. 1969","Forster, N. and Grave, P. 2012",,pXRF,10,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10_10,Sakyol,10,Turkey,High Valleys,38.9,38.833333,"niv. 13-12: ""Neolithic and Halaf""",,"Kosay, H.Z. 1976; Renfrew, C. et al 1966","Renfrew, C. et al 1966",,OES,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11_1,Eridu,11,Iraq,Mesopotamian plain,30.86666667,45.983333,"Levels VII-VI, Campbell-Thompson Trench (Ubaid), 4000-3800 BC",,"Wright, G.A. 1969","Wright, G.A. 1969",,OES,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11_2,Kushali Tepe,11,Iran,Northern Zagros,37.41,45.12,Pisdeli Period,,"Hole, F. et al 1969; Chataigner, C. et al 2010; Renfrew, C. and Dixon, J. 1976","Renfrew, C. and Dixon, J. 1976",,OES,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11_3,Pisdeli,11,Iran,Northern Zagros,36.916667,45.416667,Hasanlu VIII,,"Dyson, R.H. and Young, T.C. 1960; Mahdavi, A. and Bovington, C. 1972; Renfrew, C. and Dixon, J. 1976; Chataigner, C. et al 2010","Mahdavi, A. and Bovington, C. 1972; Renfrew, C. and Dixon, J. 1976; Renfrew, C. et al 1966",,NAA; OES,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x_1,Jaffarabad,10 or 11,Iran,Southern Zagros,32.43333333,48.3,c. 4000 BC,,"Mahdavi, A. and Bovington, C. 1972","Mahdavi, A. and Bovington, C. 1972",,OES,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x_2,Marvdasht,10 or 11,Iran,Southern Zagros,29.8742,52.8025,c. 4500-3500 BC,,"Mahdavi, A. and Bovington, C. 1972","Mahdavi, A. and Bovington, C. 1972",,OES,5,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x_3,Susa,10 or 11,Iran,Southern Zagros,32.189167,48.257778,"Acropolis - Susa A, 4200-3900 BCE",,"Renfrew, C. et al 1966; Renfrew, C. and Dixon, J. 1976","Renfrew, C. et al 1966; Renfrew, C. and Dixon, J. 1976; Mahdavi, A. and Bovington, C. 1972; Blackman, M.J. 1984",,NAA; OES,11,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x_4,Tepe Yahya,10 or 11,Iran,Southern Zagros,28.330867,56.867317,"Yahya VI, 4500-3800 BC","Ten other samples from later/unstratified phases (6xZarnaki, 4xNemrut)","Piperno, M. 1973; Lamberg-Karlovsky, C.C. and Beale, T.H. 1986","Blackman, M. 1984",,PIGE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x_5,Hasanlu,11 or 12,Iran,Northern Zagros,37,45.58333333,4000-3000 BC,,"Mahdavi, A. and Bovington, C. 1972; Renfrew, C. et al 1966","Mahdavi, A. and Bovington, C. 1972; Renfrew, C. et al 1966",,OES,8,0,0,0,0,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x_6,East Chia Sabz,2 and 3,Iran,Southern Zagros,32.416667,47.25,"Transitional Neolithic Period, early 9th to early 7th millenium BC, dates cannot be specified further",,"Darabi, H. and Glascock, M.D. 2013","Darabi, H. and Glascock, M.D. 2013; Darabi et al 2011",,XRF; NAA,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x_7,Nahal Oren,2 or 3,Israel,Southern Levant,32.58333333,35.03333333,"PPNA/Early PPNB, impossible to specify further",,"Delerue, L. 2007","Delerue, L. 2007",,ICP-MS,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
x_8,Asikli,3 or 4,Turkey,Central Anatolia,38.35,34.233333,Proto-Neolithic (Todd),The obsidian analyzed was attributed simply as PPNB by Gratuze and can therefore not be separated among ASPRO periods 3 and 4 which correspond with layers 2+3 and 1 respectively.,"Balkan-Atli, N. et al 2001; Balkan-Atli, N. 1994; Gratuze, B. et al 1993; Balkan-Atli, N. and Cauvin, M.C. 1998; Gungordu, F.V. 2010; Chataigner, C. 1998; Schneider, G. 1994; Renfrew, C. et al 1968; Balkan-Atli, N. 1991","Gratuze, B. et al 1993; Schneider, G. 1994; Renfrew, C. et al 1968; Gratuze, B. et al 1994; Chataigner 1998:292",,PIGE,41,1,34,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
x_9,Byblos,8 or 9,Lebanon,Northern Levant,34.116667,35.65,Levées XLIII-XL: néolithique récent de Byblos.,,"Renfrew, C. et al 1966; Cauvin, J. 1962; Renfrew, C. and Dixon, J. 1976","Renfrew, C. et al 1966",,OES,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x_10,Bakun B,9 or 10,Iran,Southern Zagros,29.81666667,52.93333333,niv. II; niv. I,,"Renfrew, C. et al 1966; Renfrew, C. and Dixon, J. 1976","Renfrew, C. et al 1966; Renfrew, C. and Dixon, J. 1976",,OES,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x_11,Surezha,9 or 10,Iraq,Jezireh,35.999085,43.883674,Chalcolithic,,Stein and Alizadeh 2014,Stein and Alizadeh 2014,CNRS (Orléans),LA-HR-ICP-MS,25,0,0,0,0,0,0,0,0,0,2,0,0,0,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
x_12,Hammam et-Turkman,x,Syria,Jezireh,36.616667,38.983333,surface finds,,"Akkermans, P.M.M.G. 1988","Boerma, J.A.K. 1988",,XRF; AAS; NAA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x_13,Tell Arqa,x,Lebanon,Northern Levant,34.530556,36.045833,,Mixed/surface contexts,Khalidi et al. 2013; Thalmann 2006; Thalmann 2000,"Delerue, L. 2007",,MEB-EDS; ICP-MS,31,0,20,0,4,0,0,0,0,0,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
